metraj,sakht,rooms,elevator,parking,anbari,price,address
۱۰۵,۱۴۰۲,۲,True,True,True,۴۷٬۱۴۲٬۰۰۰ تومان,۱ ساعت پیش در تهران، چیتگر
۹۷,۱۳۹۰,۲,True,True,True,۸۴٬۵۳۶٬۰۰۰ تومان,۱ ساعت پیش در تهران، تهرانپارس غربی
۴۶,۱۳۷۵,۱,False,False,False,۵۳٬۹۱۳٬۰۰۰ تومان,۱ ساعت پیش در تهران، سلسبیل
۶۰,۱۳۹۴,۱,True,False,True,۴۸٬۱۶۶٬۰۰۰ تومان,۱ ساعت پیش در تهران، زنجان
۸۰,۱۳۹۵,۲,True,True,True,۸۳٬۷۵۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، سازمان برنامه
۱۵۵,۱۳۸۴,۳,True,True,True,۹۲٬۹۰۳٬۰۰۰ تومان,۱ ساعت پیش در تهران، جلفا
۱۳۸,۱۳۸۵,۳,False,True,True,۱۰۸٬۶۹۵٬۰۰۰ تومان,۱ ساعت پیش در تهران، یوسف‌آباد
۱۱۲,۱۴۰۲,۲,True,True,True,۱۵۰٬۰۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، یوسف‌آباد
۱۰۴,۱۳۹۰,۳,True,True,True,۸۵٬۵۷۶٬۰۰۰ تومان,۱ ساعت پیش در تهران، پیروزی
۶۰,۱۳۹۵,۱,True,True,True,۱۱۰٬۰۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، هروی
۱۰۷,۱۴۰۲,۲,True,True,False,۴۳٬۴۵۷٬۰۰۰ تومان,۱ ساعت پیش در تهران، امام سجاد(ع)
۷۲,۱۳۸۶,۲,False,True,True,۵۴٬۱۶۶٬۰۰۰ تومان,۱ ساعت پیش در تهران، هوانیروز
۱۰۰,۱۴۰۲,۲,True,True,True,۱۲٬۰۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، چیتگر
۱۵۲,۱۴۰۲,۳,True,True,True,۱۰۰٬۰۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، آهنگ
۷۲,۱۴۰۰,۲,True,True,False,۴۱٬۶۶۶٬۰۰۰ تومان,۱ ساعت پیش در تهران، طیب
۴۱,۱۳۸۴,۱,False,False,True,۷۹٬۲۶۸٬۰۰۰ تومان,۱ ساعت پیش در تهران، طرشت
۹۴,۱۳۹۴,۲,True,True,True,۸۸٬۲۹۷٬۰۰۰ تومان,۱ ساعت پیش در تهران، ستارخان
۵۰,۱۳۸۱,۱,False,False,True,۸۲٬۰۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، شهرک پرواز
۵۵,۱۳۸۷,۱,False,True,True,۴۶٬۳۶۳٬۰۰۰ تومان,۱ ساعت پیش در تهران، آذربایجان
۵۵,۱۳۸۵,۱,False,False,True,۹۶٬۳۶۳٬۰۰۰ تومان,۱ ساعت پیش در تهران، تهران‌ویلا
۸۰,۱۳۹۸,۲,True,True,True,۱۱٬۲۵۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، اندیشه (شهر زیبا)
۹۸,۱۳۸۸,۲,True,True,True,۵۹٬۱۸۳٬۰۰۰ تومان,۱ ساعت پیش در تهران، نازی‌آباد
۱۳۸,۱۳۸۵,۳,False,True,True,۱۰۸٬۶۹۵٬۰۰۰ تومان,۱ ساعت پیش در تهران، یوسف‌آباد
۱۱۲,۱۴۰۲,۲,True,True,True,۱۵۰٬۰۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، یوسف‌آباد
۱۲۰,۱۳۹۲,۳,True,True,True,۱۷۵٬۰۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، فرمانیه
۶۰,۱۳۹۵,۱,True,True,True,۱۱۰٬۰۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، هروی
۷۲,۱۳۸۶,۲,False,True,True,۵۴٬۱۶۶٬۰۰۰ تومان,۱ ساعت پیش در تهران، هوانیروز
۱۰۵,۱۴۰۲,۲,True,True,True,۱۵٬۲۳۸٬۰۰۰ تومان,۱ ساعت پیش در تهران، چیتگر
۹۲,۱۳۹۸,۲,True,True,True,۷۷٬۷۱۷٬۰۰۰ تومان,۱ ساعت پیش در تهران، دکتر هوشیار
۴۱,۱۳۸۴,۱,False,False,True,۷۹٬۲۶۸٬۰۰۰ تومان,۱ ساعت پیش در تهران، طرشت
۵۰,۱۳۸۱,۱,False,False,True,۸۲٬۰۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، شهرک پرواز
۵۵,۱۳۸۵,۱,False,False,True,۹۶٬۳۶۳٬۰۰۰ تومان,۱ ساعت پیش در تهران، تهران‌ویلا
۲۳۳,۱۳۸۶,۳,True,True,True,۱۳۴٬۴۷۶٬۰۰۰ تومان,۱ ساعت پیش در تهران، پاسداران
۸۰,۱۳۹۸,۲,True,True,True,۱۱٬۲۵۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، اندیشه (شهر زیبا)
۹۸,۱۳۸۸,۲,True,True,True,۵۹٬۱۸۳٬۰۰۰ تومان,۱ ساعت پیش در تهران، نازی‌آباد
۱۱۰,۱۴۰۱,۲,True,True,True,۱۱۸٬۱۸۱٬۰۰۰ تومان,۱ ساعت پیش در تهران، فاطمی
۱۱۲,۱۴۰۲,۲,True,True,True,۱۵۰٬۰۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، یوسف‌آباد
۱۲۰,۱۳۹۲,۳,True,True,True,۱۷۵٬۰۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، فرمانیه
۱۰۴,۱۳۹۰,۳,True,True,True,۸۵٬۵۷۶٬۰۰۰ تومان,۱ ساعت پیش در تهران، پیروزی
۷۲,۱۳۸۶,۲,False,True,True,۵۴٬۱۶۶٬۰۰۰ تومان,۱ ساعت پیش در تهران، هوانیروز
۱۰۰,۱۴۰۲,۲,True,True,True,۱۲٬۰۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، چیتگر
۲۸۵,۱۴۰۰,۴,True,True,True,۲۹۸٬۲۴۵٬۰۰۰ تومان,۱ ساعت پیش در تهران، نیاوران
۱۰۵,۱۴۰۲,۲,True,True,True,۱۵٬۲۳۸٬۰۰۰ تومان,۱ ساعت پیش در تهران، چیتگر
۱۵۲,۱۴۰۲,۳,True,True,True,۱۰۰٬۰۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، آهنگ
۹۲,۱۳۹۸,۲,True,True,True,۷۷٬۷۱۷٬۰۰۰ تومان,۱ ساعت پیش در تهران، دکتر هوشیار
۷۲,۱۴۰۰,۲,True,True,False,۴۱٬۶۶۶٬۰۰۰ تومان,۱ ساعت پیش در تهران، طیب
۴۱,۱۳۸۴,۱,False,False,True,۷۹٬۲۶۸٬۰۰۰ تومان,۱ ساعت پیش در تهران، طرشت
۹۴,۱۳۹۴,۲,True,True,True,۸۸٬۲۹۷٬۰۰۰ تومان,۱ ساعت پیش در تهران، ستارخان
۱۲۵,۱۳۹۳,۲,True,False,False,۳۹٬۲۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، خاک سفید
۵۰,۱۳۸۱,۱,False,False,True,۸۲٬۰۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، شهرک پرواز
۵۵,۱۳۸۷,۱,False,True,True,۴۶٬۳۶۳٬۰۰۰ تومان,۱ ساعت پیش در تهران، آذربایجان
۵۵,۱۳۸۵,۱,False,False,True,۹۶٬۳۶۳٬۰۰۰ تومان,۱ ساعت پیش در تهران، تهران‌ویلا
۲۳۳,۱۳۸۶,۳,True,True,True,۱۳۴٬۴۷۶٬۰۰۰ تومان,۱ ساعت پیش در تهران، پاسداران
۸۰,۱۳۹۸,۲,True,True,True,۱۱٬۲۵۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، اندیشه (شهر زیبا)
۵۱,۱۳۷۹,۱,False,False,True,۵۱٬۹۶۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، جیحون
۹۸,۱۳۸۸,۲,True,True,True,۵۹٬۱۸۳٬۰۰۰ تومان,۱ ساعت پیش در تهران، نازی‌آباد
۱۱۰,۱۴۰۱,۲,True,True,True,۱۱۸٬۱۸۱٬۰۰۰ تومان,۱ ساعت پیش در تهران، فاطمی
۱۲۰,۱۳۹۲,۳,True,True,True,۱۷۵٬۰۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، فرمانیه
۱۰۴,۱۳۹۰,۳,True,True,True,۸۵٬۵۷۶٬۰۰۰ تومان,۱ ساعت پیش در تهران، پیروزی
۶۰,۱۳۹۵,۱,True,True,True,۱۱۰٬۰۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، هروی
۱۰۷,۱۴۰۲,۲,True,True,False,۴۳٬۴۵۷٬۰۰۰ تومان,۱ ساعت پیش در تهران، امام سجاد(ع)
۷۲,۱۳۸۶,۲,False,True,True,۵۴٬۱۶۶٬۰۰۰ تومان,۱ ساعت پیش در تهران، هوانیروز
۱۰۰,۱۴۰۲,۲,True,True,True,۱۲٬۰۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، چیتگر
۲۸۵,۱۴۰۰,۴,True,True,True,۲۹۸٬۲۴۵٬۰۰۰ تومان,۱ ساعت پیش در تهران، نیاوران
۱۰۵,۱۴۰۲,۲,True,True,True,۱۵٬۲۳۸٬۰۰۰ تومان,۱ ساعت پیش در تهران، چیتگر
۱۵۲,۱۴۰۲,۳,True,True,True,۱۰۰٬۰۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، آهنگ
۹۲,۱۳۹۸,۲,True,True,True,۷۷٬۷۱۷٬۰۰۰ تومان,۱ ساعت پیش در تهران، دکتر هوشیار
۷۲,۱۴۰۰,۲,True,True,False,۴۱٬۶۶۶٬۰۰۰ تومان,۱ ساعت پیش در تهران، طیب
۴۱,۱۳۸۴,۱,False,False,True,۷۹٬۲۶۸٬۰۰۰ تومان,۱ ساعت پیش در تهران، طرشت
۹۴,۱۳۹۴,۲,True,True,True,۸۸٬۲۹۷٬۰۰۰ تومان,۱ ساعت پیش در تهران، ستارخان
۱۲۵,۱۳۹۳,۲,True,False,False,۳۹٬۲۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، خاک سفید
۵۰,۱۳۸۱,۱,False,False,True,۸۲٬۰۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، شهرک پرواز
۵۵,۱۳۸۷,۱,False,True,True,۴۶٬۳۶۳٬۰۰۰ تومان,۱ ساعت پیش در تهران، آذربایجان
۵۵,۱۳۸۵,۱,False,False,True,۹۶٬۳۶۳٬۰۰۰ تومان,۱ ساعت پیش در تهران، تهران‌ویلا
۲۳۳,۱۳۸۶,۳,True,True,True,۱۳۴٬۴۷۶٬۰۰۰ تومان,۱ ساعت پیش در تهران، پاسداران
۹۸,۱۳۸۸,۲,True,True,True,۵۹٬۱۸۳٬۰۰۰ تومان,۱ ساعت پیش در تهران، نازی‌آباد
۱۱۰,۱۴۰۱,۲,True,True,True,۱۱۸٬۱۸۱٬۰۰۰ تومان,۱ ساعت پیش در تهران، فاطمی
۱۳۸,۱۳۸۵,۳,False,True,True,۱۰۸٬۶۹۵٬۰۰۰ تومان,۱ ساعت پیش در تهران، یوسف‌آباد
۱۱۲,۱۴۰۲,۲,True,True,True,۱۵۰٬۰۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، یوسف‌آباد
۱۰۴,۱۳۹۰,۳,True,True,True,۸۵٬۵۷۶٬۰۰۰ تومان,۱ ساعت پیش در تهران، پیروزی
۷۲,۱۳۸۶,۲,False,True,True,۵۴٬۱۶۶٬۰۰۰ تومان,۱ ساعت پیش در تهران، هوانیروز
۱۰۰,۱۴۰۲,۲,True,True,True,۱۲٬۰۰۰٬۰۰۰ تومان,۱ ساعت پیش در تهران، چیتگر
۹۲,۱۳۹۸,۲,True,True,True,۷۷٬۷۱۷٬۰۰۰ تومان,۱ ساعت پیش در تهران، دکتر هوشیار
۷۲,۱۴۰۰,۲,True,True,False,۴۱٬۶۶۶٬۰۰۰ تومان,۱ ساعت پیش در تهران، طیب
۴۱,۱۳۸۴,۱,False,False,True,۷۹٬۲۶۸٬۰۰۰ تومان,۲ ساعت پیش در تهران، طرشت
۹۴,۱۳۹۴,۲,True,True,True,۸۸٬۲۹۷٬۰۰۰ تومان,۲ ساعت پیش در تهران، ستارخان
۱۲۵,۱۳۹۳,۲,True,False,False,۳۹٬۲۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، خاک سفید
۵۵,۱۳۸۵,۱,False,False,True,۹۶٬۳۶۳٬۰۰۰ تومان,۲ ساعت پیش در تهران، تهران‌ویلا
۸۰,۱۳۹۸,۲,True,True,True,۱۱٬۲۵۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، اندیشه (شهر زیبا)
۵۱,۱۳۷۹,۱,False,False,True,۵۱٬۹۶۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، جیحون
۹۸,۱۳۸۸,۲,True,True,True,۵۹٬۱۸۳٬۰۰۰ تومان,۲ ساعت پیش در تهران، نازی‌آباد
۱۱۰,۱۴۰۱,۲,True,True,True,۱۱۸٬۱۸۱٬۰۰۰ تومان,۲ ساعت پیش در تهران، فاطمی
۱۳۸,۱۳۸۵,۳,False,True,True,۱۰۸٬۶۹۵٬۰۰۰ تومان,۲ ساعت پیش در تهران، یوسف‌آباد
۱۱۲,۱۴۰۲,۲,True,True,True,۱۵۰٬۰۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، یوسف‌آباد
۱۲۰,۱۳۹۲,۳,True,True,True,۱۷۵٬۰۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، فرمانیه
۱۰۷,۱۴۰۲,۲,True,True,False,۴۳٬۴۵۷٬۰۰۰ تومان,۲ ساعت پیش در تهران، امام سجاد(ع)
۷۲,۱۳۸۶,۲,False,True,True,۵۴٬۱۶۶٬۰۰۰ تومان,۲ ساعت پیش در تهران، هوانیروز
۱۰۰,۱۴۰۲,۲,True,True,True,۱۲٬۰۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، چیتگر
۲۸۵,۱۴۰۰,۴,True,True,True,۲۹۸٬۲۴۵٬۰۰۰ تومان,۲ ساعت پیش در تهران، نیاوران
۹۲,۱۳۹۸,۲,True,True,True,۷۷٬۷۱۷٬۰۰۰ تومان,۲ ساعت پیش در تهران، دکتر هوشیار
۷۲,۱۴۰۰,۲,True,True,False,۴۱٬۶۶۶٬۰۰۰ تومان,۲ ساعت پیش در تهران، طیب
۴۱,۱۳۸۴,۱,False,False,True,۷۹٬۲۶۸٬۰۰۰ تومان,۲ ساعت پیش در تهران، طرشت
۹۴,۱۳۹۴,۲,True,True,True,۸۸٬۲۹۷٬۰۰۰ تومان,۲ ساعت پیش در تهران، ستارخان
۱۲۵,۱۳۹۳,۲,True,False,False,۳۹٬۲۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، خاک سفید
۵۰,۱۳۸۱,۱,False,False,True,۸۲٬۰۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، شهرک پرواز
۵۵,۱۳۸۷,۱,False,True,True,۴۶٬۳۶۳٬۰۰۰ تومان,۲ ساعت پیش در تهران، آذربایجان
۵۵,۱۳۸۵,۱,False,False,True,۹۶٬۳۶۳٬۰۰۰ تومان,۲ ساعت پیش در تهران، تهران‌ویلا
۲۳۳,۱۳۸۶,۳,True,True,True,۱۳۴٬۴۷۶٬۰۰۰ تومان,۲ ساعت پیش در تهران، پاسداران
۸۰,۱۳۹۸,۲,True,True,True,۱۱٬۲۵۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، اندیشه (شهر زیبا)
۱۱۰,۱۴۰۱,۲,True,True,True,۱۱۸٬۱۸۱٬۰۰۰ تومان,۲ ساعت پیش در تهران، فاطمی
۱۳۸,۱۳۸۵,۳,False,True,True,۱۰۸٬۶۹۵٬۰۰۰ تومان,۲ ساعت پیش در تهران، یوسف‌آباد
۱۱۲,۱۴۰۲,۲,True,True,True,۱۵۰٬۰۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، یوسف‌آباد
۶۰,۱۳۹۵,۱,True,True,True,۱۱۰٬۰۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، هروی
۱۰۷,۱۴۰۲,۲,True,True,False,۴۳٬۴۵۷٬۰۰۰ تومان,۲ ساعت پیش در تهران، امام سجاد(ع)
۱۰۵,۱۴۰۲,۲,True,True,True,۱۵٬۲۳۸٬۰۰۰ تومان,۲ ساعت پیش در تهران، چیتگر
۹۲,۱۳۹۸,۲,True,True,True,۷۷٬۷۱۷٬۰۰۰ تومان,۲ ساعت پیش در تهران، دکتر هوشیار
۵۰,۱۳۸۱,۱,False,False,True,۸۲٬۰۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، شهرک پرواز
۵۵,۱۳۸۵,۱,False,False,True,۹۶٬۳۶۳٬۰۰۰ تومان,۲ ساعت پیش در تهران، تهران‌ویلا
۹۸,۱۳۸۸,۲,True,True,True,۵۹٬۱۸۳٬۰۰۰ تومان,۲ ساعت پیش در تهران، نازی‌آباد
۱۲۰,۱۳۹۲,۳,True,True,True,۱۷۵٬۰۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، فرمانیه
۱۰۴,۱۳۹۰,۳,True,True,True,۸۵٬۵۷۶٬۰۰۰ تومان,۲ ساعت پیش در تهران، پیروزی
۶۰,۱۳۹۵,۱,True,True,True,۱۱۰٬۰۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، هروی
۱۰۵,۱۴۰۲,۲,True,True,True,۱۵٬۲۳۸٬۰۰۰ تومان,۲ ساعت پیش در تهران، چیتگر
۱۵۲,۱۴۰۲,۳,True,True,True,۱۰۰٬۰۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، آهنگ
۴۱,۱۳۸۴,۱,False,False,True,۷۹٬۲۶۸٬۰۰۰ تومان,۲ ساعت پیش در تهران، طرشت
۹۴,۱۳۹۴,۲,True,True,True,۸۸٬۲۹۷٬۰۰۰ تومان,۲ ساعت پیش در تهران، ستارخان
۵۰,۱۳۸۱,۱,False,False,True,۸۲٬۰۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، شهرک پرواز
۱۳۸,۱۳۸۵,۳,False,True,True,۱۰۸٬۶۹۵٬۰۰۰ تومان,۲ ساعت پیش در تهران، یوسف‌آباد
۱۱۲,۱۴۰۲,۲,True,True,True,۱۵۰٬۰۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، یوسف‌آباد
۶۰,۱۳۹۵,۱,True,True,True,۱۱۰٬۰۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، هروی
۱۰۷,۱۴۰۲,۲,True,True,False,۴۳٬۴۵۷٬۰۰۰ تومان,۲ ساعت پیش در تهران، امام سجاد(ع)
۱۵۲,۱۴۰۲,۳,True,True,True,۱۰۰٬۰۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، آهنگ
۹۲,۱۳۹۸,۲,True,True,True,۷۷٬۷۱۷٬۰۰۰ تومان,۲ ساعت پیش در تهران، دکتر هوشیار
۵۵,۱۳۸۵,۱,False,False,True,۹۶٬۳۶۳٬۰۰۰ تومان,۲ ساعت پیش در تهران، تهران‌ویلا
۲۳۳,۱۳۸۶,۳,True,True,True,۱۳۴٬۴۷۶٬۰۰۰ تومان,۲ ساعت پیش در تهران، پاسداران
۵۱,۱۳۷۹,۱,False,False,True,۵۱٬۹۶۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، جیحون
۹۸,۱۳۸۸,۲,True,True,True,۵۹٬۱۸۳٬۰۰۰ تومان,۲ ساعت پیش در تهران، نازی‌آباد
۱۱۰,۱۴۰۱,۲,True,True,True,۱۱۸٬۱۸۱٬۰۰۰ تومان,۲ ساعت پیش در تهران، فاطمی
۱۳۸,۱۳۸۵,۳,False,True,True,۱۰۸٬۶۹۵٬۰۰۰ تومان,۲ ساعت پیش در تهران، یوسف‌آباد
۱۱۲,۱۴۰۲,۲,True,True,True,۱۵۰٬۰۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، یوسف‌آباد
۱۲۰,۱۳۹۲,۳,True,True,True,۱۷۵٬۰۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، فرمانیه
۱۰۴,۱۳۹۰,۳,True,True,True,۸۵٬۵۷۶٬۰۰۰ تومان,۲ ساعت پیش در تهران، پیروزی
۶۰,۱۳۹۵,۱,True,True,True,۱۱۰٬۰۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، هروی
۱۰۷,۱۴۰۲,۲,True,True,False,۴۳٬۴۵۷٬۰۰۰ تومان,۲ ساعت پیش در تهران، امام سجاد(ع)
۷۲,۱۳۸۶,۲,False,True,True,۵۴٬۱۶۶٬۰۰۰ تومان,۲ ساعت پیش در تهران، هوانیروز
۱۰۰,۱۴۰۲,۲,True,True,True,۱۲٬۰۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، چیتگر
۱۰۵,۱۴۰۲,۲,True,True,True,۱۵٬۲۳۸٬۰۰۰ تومان,۲ ساعت پیش در تهران، چیتگر
۱۵۲,۱۴۰۲,۳,True,True,True,۱۰۰٬۰۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، آهنگ
۹۲,۱۳۹۸,۲,True,True,True,۷۷٬۷۱۷٬۰۰۰ تومان,۲ ساعت پیش در تهران، دکتر هوشیار
۷۲,۱۴۰۰,۲,True,True,False,۴۱٬۶۶۶٬۰۰۰ تومان,۲ ساعت پیش در تهران، طیب
۴۱,۱۳۸۴,۱,False,False,True,۷۹٬۲۶۸٬۰۰۰ تومان,۲ ساعت پیش در تهران، طرشت
۱۲۵,۱۳۹۳,۲,True,False,False,۳۹٬۲۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، خاک سفید
۵۰,۱۳۸۱,۱,False,False,True,۸۲٬۰۰۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، شهرک پرواز
۵۵,۱۳۸۵,۱,False,False,True,۹۶٬۳۶۳٬۰۰۰ تومان,۲ ساعت پیش در تهران، تهران‌ویلا
۲۳۳,۱۳۸۶,۳,True,True,True,۱۳۴٬۴۷۶٬۰۰۰ تومان,۲ ساعت پیش در تهران، پاسداران
۸۰,۱۳۹۸,۲,True,True,True,۱۱٬۲۵۰٬۰۰۰ تومان,۲ ساعت پیش در تهران، اندیشه (شهر زیبا)
۹۸,۱۳۸۸,۲,True,True,True,۵۹٬۱۸۳٬۰۰۰ تومان,۲ ساعت پیش در تهران، نازی‌آباد
